"datasetid","sitename","type","age","geoagetype","depth","limityounger","limitolder","geochron.radiocarbonmethod","geochron.geochronmaterialdated","geochron.geochronerrorolder","geochron.geochronerroryounger"
19967,"Mary Lake","Radiocarbon",9020,"Radiocarbon years BP",1890,8920,9120,"accelerator mass spectrometry","tree birch fruits, catkin scales, pine seed wings and cone scale",100,100
19993,"Cooley Lake","Radiocarbon",1590,"Radiocarbon years BP",95.25,1540,1640,"accelerator mass spectrometry","Pinus monticola needles",50,50
19993,"Cooley Lake","Radiocarbon",2530,"Radiocarbon years BP",171.5,2485,2575,"accelerator mass spectrometry","conifer needle",45,45
19993,"Cooley Lake","Radiocarbon",3010,"Radiocarbon years BP",199.5,2950,3070,"accelerator mass spectrometry","1 Picea needle",60,60
19993,"Cooley Lake","Radiocarbon",5195,"Radiocarbon years BP",326.5,5155,5235,"accelerator mass spectrometry","several Picea and Abies needle fragments",40,40
19993,"Cooley Lake","Tephra",7627,NA,377,7477,7777,NA,NA,NA,NA
19993,"Cooley Lake","Tephra",468,NA,50.9,467,469,NA,NA,NA,NA
19995,"Gerry Lake","Radiocarbon",1385,"Radiocarbon years BP",67,1350,1420,"accelerator mass spectrometry","Betula seed and needle fragments",35,35
19995,"Gerry Lake","Radiocarbon",2830,"Radiocarbon years BP",128,2750,2910,"accelerator mass spectrometry","wood",80,80
19995,"Gerry Lake","Radiocarbon",4275,"Radiocarbon years BP",166,4195,4355,"accelerator mass spectrometry","1 Picea needle",80,80
19995,"Gerry Lake","Radiocarbon",3795,"Radiocarbon years BP",167,3715,3875,"accelerator mass spectrometry","2 Abies needle fragemnts, 1 conifer seed wing",80,80
19995,"Gerry Lake","Radiocarbon",3885,"Radiocarbon years BP",237,3815,3955,"accelerator mass spectrometry","1 Abies seed wing, 1 alnus seed",70,70
